id,repo,commit_id,commit_message,url,label
-1,https://github.com/swagger-api/swagger-codegen,bdd1d1621f4a9d39349095fe872988543c7b39b5,remove {{newLine}} and replace tab wtih 2 spaces,https://github.com/swagger-api/swagger-codegen/commit/bdd1d1621f4a9d39349095fe872988543c7b39b5
-1,https://github.com/swagger-api/swagger-codegen,cf947811df72b690c3b8bb46ddeb55c420045367,"Merge pull request #1611 from wing328/php_fix_accesstoken

[PHP] fix access token setter",https://github.com/swagger-api/swagger-codegen/commit/cf947811df72b690c3b8bb46ddeb55c420045367
-1,https://github.com/swagger-api/swagger-codegen,af04c24332861d6e0f06d39dd00b73552567a908,"Swagr code-gen: Removing Output wrappers, removed dependency on WordnikObject in test execution and renamed WordnikXXX classes to more generic",https://github.com/swagger-api/swagger-codegen/commit/af04c24332861d6e0f06d39dd00b73552567a908
-1,https://github.com/swagger-api/swagger-codegen,76fe8357ce69cbb9786ed6d1ec9788f940a3a175,"Add ""equals"" and ""hashCode"" methods to Java servers

for ""jaxrs"" and ""spring-mvc""",https://github.com/swagger-api/swagger-codegen/commit/76fe8357ce69cbb9786ed6d1ec9788f940a3a175
-1,https://github.com/swagger-api/swagger-codegen,46545c14da589b8e08627b71d95fea24dff5afdd,"Merge pull request #3388 from swagger-api/release-prepare

updated versions for release",https://github.com/swagger-api/swagger-codegen/commit/46545c14da589b8e08627b71d95fea24dff5afdd
-1,https://github.com/swagger-api/swagger-codegen,ad5d44769b255fde43d45ab7ab53b7ce62e42183,updated script location,https://github.com/swagger-api/swagger-codegen/commit/ad5d44769b255fde43d45ab7ab53b7ce62e42183
-1,https://github.com/swagger-api/swagger-codegen,32a6099853906d38bbd99cb9f8f4951374bfa024,add gitignore.mustache and git_push.mustache for android api client using volley;,https://github.com/swagger-api/swagger-codegen/commit/32a6099853906d38bbd99cb9f8f4951374bfa024
-1,https://github.com/swagger-api/swagger-codegen,11d58da7b9008ff54997a50e5bdc81359f7d34d4,bump master junit 4.8 to 4.13.1,https://github.com/swagger-api/swagger-codegen/commit/11d58da7b9008ff54997a50e5bdc81359f7d34d4
-1,https://github.com/swagger-api/swagger-codegen,d850c3c0237ea05edbd95a79de7c9e66ea6565d7,samples updates - samples/server/petstore/scalatra/,https://github.com/swagger-api/swagger-codegen/commit/d850c3c0237ea05edbd95a79de7c9e66ea6565d7
-1,https://github.com/swagger-api/swagger-codegen,e1df89c8faa57dfd7273da706a3887d703f5fc06,Formatting fix.,https://github.com/swagger-api/swagger-codegen/commit/e1df89c8faa57dfd7273da706a3887d703f5fc06
-1,https://github.com/swagger-api/swagger-codegen,6efbde5691c7230a65f0d467efb6c35d7800b5b7,"Make JavaScript client work in both Node.js and browser

* Replace jQuery with SuperAgent which works in both Node.js and browser
* Use UMD pattern (returnExports.js) to make the module exporting compatible
  with all major systems: AMD, Node.js (CommonJS) and browser
* Implement support of header and form parameters. Closes #1736
* Move HTTP requesting code to `ApiClient` and allow customizing options
  in it, e.g. ""basePath""
* Update unit tests accordingly and add some tests for `ApiClient`",https://github.com/swagger-api/swagger-codegen/commit/6efbde5691c7230a65f0d467efb6c35d7800b5b7
-1,https://github.com/swagger-api/swagger-codegen,503ffd06d0471527586453dc1215edbbef605046,Add StartAttachListener that fixes #1330,https://github.com/swagger-api/swagger-codegen/commit/503ffd06d0471527586453dc1215edbbef605046
-1,https://github.com/swagger-api/swagger-codegen,8b96cdb7d7a8599c28daeb42125a13d6a3be047b,Set source/target compatibility in Android client,https://github.com/swagger-api/swagger-codegen/commit/8b96cdb7d7a8599c28daeb42125a13d6a3be047b
-1,https://github.com/swagger-api/swagger-codegen,6a2ff14edbb8b0dcc415185975907e11162e7d93,Merge branch 'ircecho-patch-1',https://github.com/swagger-api/swagger-codegen/commit/6a2ff14edbb8b0dcc415185975907e11162e7d93
-1,https://github.com/swagger-api/swagger-codegen,36b97c22afd318130da9d8f467d76877ff448478,"Fix warning docs return type (#4429)

* Objective C: Fix compilation warnings

If returnType is not provided, set the @return as void

* Run the `./bin/objc-petstore.sh`

* OBJECTIVE C SDK: Remove the return line for methods that return nothing all together

* obj-c sdk: Updated petstore sample",https://github.com/swagger-api/swagger-codegen/commit/36b97c22afd318130da9d8f467d76877ff448478
-1,https://github.com/swagger-api/swagger-codegen,ad3006d49c9dc7dc137c3f9de5dd516e1fc766c3,added support for supporting files,https://github.com/swagger-api/swagger-codegen/commit/ad3006d49c9dc7dc137c3f9de5dd516e1fc766c3
-1,https://github.com/swagger-api/swagger-codegen,cffba0299ac122aa9c4db83992bc299f524d5d6c,update core to 1.5.4,https://github.com/swagger-api/swagger-codegen/commit/cffba0299ac122aa9c4db83992bc299f524d5d6c
-1,https://github.com/swagger-api/swagger-codegen,91923311e058f3bb2212b82179f6f70562a71fbb,update undertow readme,https://github.com/swagger-api/swagger-codegen/commit/91923311e058f3bb2212b82179f6f70562a71fbb
-1,https://github.com/swagger-api/swagger-codegen,1d52c62565c1d5bf0f6360882f37f8e9dbc7bdc2,Added Fotition as a company using swagger-codegen (#4773),https://github.com/swagger-api/swagger-codegen/commit/1d52c62565c1d5bf0f6360882f37f8e9dbc7bdc2
-1,https://github.com/swagger-api/swagger-codegen,b1b49e174e45cfc12fb1aeb5dd284e839f2b5130,Merge branch 'master' into add-missing-reserved-words,https://github.com/swagger-api/swagger-codegen/commit/b1b49e174e45cfc12fb1aeb5dd284e839f2b5130
-1,https://github.com/swagger-api/swagger-codegen,55ce19a233ce03e7a64168e68500dcd3713b24c4,also build for 2.10,https://github.com/swagger-api/swagger-codegen/commit/55ce19a233ce03e7a64168e68500dcd3713b24c4
-1,https://github.com/swagger-api/swagger-codegen,aef25ffdc3bfa3d319c6136f9500a8c03a99e34a,"Enable Tag details to be used in templates (#5455)

* Enable Tag details to be used in templates

Adds the ability to reference the tag name, description, external
docs, and vendor extensions in Mustache templates during codegen

* Properly resolve tags when not defined in Swagger tags definition",https://github.com/swagger-api/swagger-codegen/commit/aef25ffdc3bfa3d319c6136f9500a8c03a99e34a
-1,https://github.com/swagger-api/swagger-codegen,4acedffffb70a2db3e95dd2660c4313c00e30e4d,updated templates,https://github.com/swagger-api/swagger-codegen/commit/4acedffffb70a2db3e95dd2660c4313c00e30e4d
-1,https://github.com/swagger-api/swagger-codegen,2b06a81a52ce7f6bac92b7057bfc2dfa50846a21,remove extra line break in typescript-node sample code,https://github.com/swagger-api/swagger-codegen/commit/2b06a81a52ce7f6bac92b7057bfc2dfa50846a21
-1,https://github.com/swagger-api/swagger-codegen,f15267c717f56803c518c118270c85c0ab473252,add missing dependency to jaxrs pom,https://github.com/swagger-api/swagger-codegen/commit/f15267c717f56803c518c118270c85c0ab473252
-1,https://github.com/swagger-api/swagger-codegen,665545a2b42410c7e476b14f1dbe3e2a1bdab694,"add more links to presentations, blog posts, etc",https://github.com/swagger-api/swagger-codegen/commit/665545a2b42410c7e476b14f1dbe3e2a1bdab694
-1,https://github.com/swagger-api/swagger-codegen,f69fb40c71bd5c432a359b7dd59083ade779ecba,add methods for static variable,https://github.com/swagger-api/swagger-codegen/commit/f69fb40c71bd5c432a359b7dd59083ade779ecba
-1,https://github.com/swagger-api/swagger-codegen,a1563ee6c60f5e6fed8bb2a92765bc4030da50e1,unescape mediaType in JS,https://github.com/swagger-api/swagger-codegen/commit/a1563ee6c60f5e6fed8bb2a92765bc4030da50e1
-1,https://github.com/swagger-api/swagger-codegen,3d97d83f7a45e01da84df1adc3e7de6f05517055,"Apex update for NamedCredentials and Salesforce DX (#5717)

* Added mustache file for namedCredentials

* Removed Basic and OAuth from Apex API in favor of NamedCredentials

* Moved old README to README for ant deployment

* Added SFDX OSS descriptor

* Removed remoteSite mustache

* Changed package.xml from RemoteSite to NamedCredential

* Update ApexClientCodegen to support SFDX and namedCredentials

* Created initial README for Salesforce DX

* Ran Petstore test for Apex commit

* Fixed error in README mustache",https://github.com/swagger-api/swagger-codegen/commit/3d97d83f7a45e01da84df1adc3e7de6f05517055
-1,https://github.com/swagger-api/swagger-codegen,27850d9596a5d8ec74f5927a2ce082deb08c9c35,Merge branch 'master' of https://github.com/swagger-api/swagger-codegen,https://github.com/swagger-api/swagger-codegen/commit/27850d9596a5d8ec74f5927a2ce082deb08c9c35
-1,https://github.com/swagger-api/swagger-codegen,e82c12ccf82b88c4cfc241123f3765c751bd8788,"updated tests, added parentSchema",https://github.com/swagger-api/swagger-codegen/commit/e82c12ccf82b88c4cfc241123f3765c751bd8788
-1,https://github.com/swagger-api/swagger-codegen,48a42358f03340ec9ab3532ca09dce2b78e7078f,"Merge pull request #2627 from guohuang/remove_package_name

Removed ""packageName"" folder for easy installation",https://github.com/swagger-api/swagger-codegen/commit/48a42358f03340ec9ab3532ca09dce2b78e7078f
-1,https://github.com/swagger-api/swagger-codegen,0547f0d6d8d9ffd7a08a157405cab2cd23e15539,fix spring enum model,https://github.com/swagger-api/swagger-codegen/commit/0547f0d6d8d9ffd7a08a157405cab2cd23e15539
-1,https://github.com/swagger-api/swagger-codegen,ade61c0701868c07b6ab9799a9e5772f3752a109,Support http body in OPTIONS request in python client,https://github.com/swagger-api/swagger-codegen/commit/ade61c0701868c07b6ab9799a9e5772f3752a109
-1,https://github.com/swagger-api/swagger-codegen,4ecc757bea277a464efe8e8830256c86821d6acf,More on API client structure for Ruby client,https://github.com/swagger-api/swagger-codegen/commit/4ecc757bea277a464efe8e8830256c86821d6acf
-1,https://github.com/swagger-api/swagger-codegen,fe06652931beee186b1b77a1fdfc487c95018d2a,removed scala compile step #205,https://github.com/swagger-api/swagger-codegen/commit/fe06652931beee186b1b77a1fdfc487c95018d2a
-1,https://github.com/swagger-api/swagger-codegen,cda6bc380eba7eb6e5cceca226bdbafbb275609b,"update android volley dependencies, add source and target in pom.xml",https://github.com/swagger-api/swagger-codegen/commit/cda6bc380eba7eb6e5cceca226bdbafbb275609b
-1,https://github.com/swagger-api/swagger-codegen,9b68f02f83cf653ea4d8c0758d439f1598fdb553,"[Java][Spring] Undo ""Add examples defined in the spec to Spring MVC server generator "" (#5599)

* remove unused pom.xml in go pestore

* remove example support in JavaSprin (undo changes)",https://github.com/swagger-api/swagger-codegen/commit/9b68f02f83cf653ea4d8c0758d439f1598fdb553
-1,https://github.com/swagger-api/swagger-codegen,17b63b2be833b3dd0fec894d4f934dd046cd2deb,more refactoring to support 1.2 spec,https://github.com/swagger-api/swagger-codegen/commit/17b63b2be833b3dd0fec894d4f934dd046cd2deb
-1,https://github.com/swagger-api/swagger-codegen,583a932fba08875fa3b374597e21d400658a32cd,"Merge pull request #436 from kreymerman/patch-python-codegen

Fix StringIndexOutOfBoundsException on Windows",https://github.com/swagger-api/swagger-codegen/commit/583a932fba08875fa3b374597e21d400658a32cd
-1,https://github.com/swagger-api/swagger-codegen,be3cfda3cec6558249afbb975e8051e4b4e0ed78,"Disable Jackson FAIL_ON_INVALID_SUBTYPE in feign (#5597)

* Disable Jackson FAIL_ON_INVALID_SUBTYPE in feign

With this change, Jackson does not fail even if it doesn't recognize a
discriminator type name. This is helpful when upgrading a microservice with
a new subtype while keeping compatibility with its old clients. The instance
is returned as null instead of throwing an exception deep in the feign
framework, allowing clients to gracefully degrade.

* Disable FAIL_ON_INVALID_SUBTYPE for all Jackson-based projects",https://github.com/swagger-api/swagger-codegen/commit/be3cfda3cec6558249afbb975e8051e4b4e0ed78
-1,https://github.com/swagger-api/swagger-codegen,6bf721f2e323684c41bbf6e82b031154810b381a,add parameter as reserved keyword (#4410),https://github.com/swagger-api/swagger-codegen/commit/6bf721f2e323684c41bbf6e82b031154810b381a
-1,https://github.com/swagger-api/swagger-codegen,510c5e2692d5ef1a0a10fae9205d965f5ca7a6cd,"Merge pull request #10295 from seiyab/issue-10283

update docker image for run-in-docker.sh",https://github.com/swagger-api/swagger-codegen/commit/510c5e2692d5ef1a0a10fae9205d965f5ca7a6cd
