id,repo,commit_id,commit_message,url,label
-1,https://github.com/spring-projects/spring-webflow,4fb4c65280fba35b8c9339019a4360e6003ba59a,"SWF-909

Default flow id will be the path to the flow definition resource if a 'base-path' is provided on the flow-registry.  Otherwise the current convension of filename minus extension is used.  Flow locations are defined relative to the base-path",https://github.com/spring-projects/spring-webflow/commit/4fb4c65280fba35b8c9339019a4360e6003ba59a
-1,https://github.com/spring-projects/spring-webflow,0a600302e500e4a3d994bdc48f952d779aa0d8d4,Improved schema documentation for new 1.0.1 elements/attributes,https://github.com/spring-projects/spring-webflow/commit/0a600302e500e4a3d994bdc48f952d779aa0d8d4
-1,https://github.com/spring-projects/spring-webflow,88a7ad7b48ac437e631517eb1dfaffc0e26a9f9d,Exclude spring-build-src project from the distro zip,https://github.com/spring-projects/spring-webflow/commit/88a7ad7b48ac437e631517eb1dfaffc0e26a9f9d
-1,https://github.com/spring-projects/spring-webflow,73cf1f2d19e580aa0edb47947191f2140c6d17da,upgrades to latest versions,https://github.com/spring-projects/spring-webflow/commit/73cf1f2d19e580aa0edb47947191f2140c6d17da
-1,https://github.com/spring-projects/spring-webflow,d904786083f65f0772cb1cd10876a3a15cbf1008,"Modify <faces:resources> to add portlet variant

The ResourcesBeanDefinitionParser will now automatically register an
additional portlet resource resolver when a portlet environment and
and relevant Spring portlet classes are detected.

Issues: SWF-1500",https://github.com/spring-projects/spring-webflow/commit/d904786083f65f0772cb1cd10876a3a15cbf1008
-1,https://github.com/spring-projects/spring-webflow,12bb52e9cea1cb2b534933ad5745ac58792b4c1a,"Update paragraph on use of explicit model bindings

Issue: SWF-1723",https://github.com/spring-projects/spring-webflow/commit/12bb52e9cea1cb2b534933ad5745ac58792b4c1a
-1,https://github.com/spring-projects/spring-webflow,2be8bcbc1895f313074428c927e1166f5d3fd3f5,Java 8: Anonymous type can be replaced with lambda,https://github.com/spring-projects/spring-webflow/commit/2be8bcbc1895f313074428c927e1166f5d3fd3f5
-1,https://github.com/spring-projects/spring-webflow,3af9f89c72771da77f0884de41c2edc9d028fe1f,Final cleanup of package structure.,https://github.com/spring-projects/spring-webflow/commit/3af9f89c72771da77f0884de41c2edc9d028fe1f
-1,https://github.com/spring-projects/spring-webflow,077e34600f032468dc2112f3ab2db06ce7eec22f,"Add FlowAjaxTiles3View

Issue: SPR-1575",https://github.com/spring-projects/spring-webflow/commit/077e34600f032468dc2112f3ab2db06ce7eec22f
-1,https://github.com/spring-projects/spring-webflow,aa9d97a24aeed3a8acc7e9c672360284fdf61d03,fixed javadoc warnings,https://github.com/spring-projects/spring-webflow/commit/aa9d97a24aeed3a8acc7e9c672360284fdf61d03
-1,https://github.com/spring-projects/spring-webflow,1eb453ac9ac633001564bd4cee87431f28f0b3ff,Putting the intro page back.,https://github.com/spring-projects/spring-webflow/commit/1eb453ac9ac633001564bd4cee87431f28f0b3ff
-1,https://github.com/spring-projects/spring-webflow,0346a9132b72103db41ec41ad9acf60288a5c6db,SWF-1021 - AbstractFlowExecutionTests.assertFlowExecutionOutcomeEquals() has jUnit arguments reversed,https://github.com/spring-projects/spring-webflow/commit/0346a9132b72103db41ec41ad9acf60288a5c6db
-1,https://github.com/spring-projects/spring-webflow,296261ba764e24706fd9d64615f7dbb41ea82ad2,Updated jboss-el dependency,https://github.com/spring-projects/spring-webflow/commit/296261ba764e24706fd9d64615f7dbb41ea82ad2
-1,https://github.com/spring-projects/spring-webflow,c6900f31dc7cdd466660005de2c8cc1c33941bd4,"SWF-1226 Upgrade dependencies to Spring 3.0.2.RELEASE, Portlet API 2.0, and Tiles 2.1.2. Change AjaxTilesView to be compatible with and take advantage of Tiles 2.1.2 features.",https://github.com/spring-projects/spring-webflow/commit/c6900f31dc7cdd466660005de2c8cc1c33941bd4
-1,https://github.com/spring-projects/spring-webflow,6157e3dd5b15409edefe5ea4dddec94cb32f46d6,SWF-1313 Honor disabled attribute by rendering a commandLink as a span element,https://github.com/spring-projects/spring-webflow/commit/6157e3dd5b15409edefe5ea4dddec94cb32f46d6
